timestamp,date,hour,day_name,location_id,road_name,latitude,longitude,vehicle_count,car_count,motorcycle_count,bus_count,truck_count,average_speed,road_occupancy,weather_condition,traffic_density,congestion_level,predicted_congestion,predicted_congestion_level,vehicle_cluster,cluster_interpretation,anomaly_label,anomaly_score
2026-05-05 22:00:00,2026-05-05,22,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,46,13,26,1,6,44.09,27.64,Foggy,12.71,Medium,12.78,Low,0,Light Traffic,Normal,0.1323
2026-05-05 22:15:00,2026-05-05,22,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,69,23,43,3,0,47.98,32.68,Rainy,22.55,Low,22.73,Low,0,Light Traffic,Normal,0.1075
2026-05-05 22:30:00,2026-05-05,22,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,54,17,28,1,8,41.79,30.56,Foggy,16.5,Medium,16.52,Low,0,Light Traffic,Normal,0.123
2026-05-05 22:45:00,2026-05-05,22,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,61,15,31,1,14,40.91,27.6,Foggy,16.84,Medium,16.42,Low,0,Light Traffic,Normal,0.1131
2026-05-05 23:00:00,2026-05-05,23,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,39,12,22,1,4,54.02,20.94,Clear,8.17,Low,8.24,Low,0,Light Traffic,Normal,0.1245
2026-05-05 23:15:00,2026-05-05,23,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,35,9,18,2,6,60.34,29.89,Clear,10.46,Low,10.4,Low,0,Light Traffic,Normal,0.0386
2026-05-05 23:30:00,2026-05-05,23,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,30,9,17,1,3,41.98,16.67,Rainy,5.0,Medium,5.12,Low,0,Light Traffic,Normal,0.0642
2026-05-05 23:45:00,2026-05-05,23,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,24,8,13,1,2,54.94,13.76,Clear,3.3,Low,3.72,Low,0,Light Traffic,Normal,0.0563
2026-05-06 00:00:00,2026-05-06,0,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,18,4,9,0,5,61.52,7.64,Clear,1.38,Low,1.56,Low,0,Light Traffic,Anomaly,-0.0472
2026-05-06 00:15:00,2026-05-06,0,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,39,10,24,1,4,48.05,21.42,Foggy,8.35,Low,8.4,Low,0,Light Traffic,Normal,0.1322
2026-05-06 00:30:00,2026-05-06,0,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,81,25,48,2,6,32.3,51.22,Rainy,41.49,Medium,41.45,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1233
2026-05-06 00:45:00,2026-05-06,0,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,49,16,30,1,2,57.14,24.09,Clear,11.8,Low,11.86,Low,0,Light Traffic,Normal,0.091
2026-05-06 01:00:00,2026-05-06,1,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,19,6,11,0,2,59.44,9.63,Clear,1.83,Low,1.91,Low,0,Light Traffic,Anomaly,-0.011
2026-05-06 01:15:00,2026-05-06,1,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,35,11,21,0,3,51.64,8.21,Rainy,2.87,Low,3.04,Low,0,Light Traffic,Normal,0.0417
2026-05-06 01:30:00,2026-05-06,1,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,32,10,17,1,4,51.85,12.39,Foggy,3.96,Low,3.9,Low,0,Light Traffic,Normal,0.0786
2026-05-06 01:45:00,2026-05-06,1,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,33,9,18,0,6,51.33,7.31,Cloudy,2.41,Low,2.46,Low,0,Light Traffic,Normal,0.0253
2026-05-06 02:00:00,2026-05-06,2,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,59,14,35,1,9,49.35,52.99,Foggy,31.26,Medium,29.32,Low,0,Light Traffic,Normal,0.0503
2026-05-06 02:15:00,2026-05-06,2,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,69,22,34,3,10,41.81,38.74,Cloudy,26.73,Medium,26.82,Low,0,Light Traffic,Normal,0.124
2026-05-06 02:30:00,2026-05-06,2,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,47,15,29,2,1,56.07,20.39,Cloudy,9.58,Low,9.5,Low,0,Light Traffic,Normal,0.0995
2026-05-06 02:45:00,2026-05-06,2,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,55,17,33,2,3,43.48,28.16,Foggy,15.49,Medium,15.47,Low,0,Light Traffic,Normal,0.1326
2026-05-06 03:00:00,2026-05-06,3,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,48,15,30,2,1,51.85,30.59,Cloudy,14.68,Low,14.77,Low,0,Light Traffic,Normal,0.1198
2026-05-06 03:15:00,2026-05-06,3,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,35,10,20,0,5,60.49,18.35,Cloudy,6.42,Low,6.4,Low,0,Light Traffic,Normal,0.0657
2026-05-06 03:30:00,2026-05-06,3,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,35,9,19,1,6,47.64,23.7,Foggy,8.3,Low,7.98,Low,0,Light Traffic,Normal,0.1152
2026-05-06 03:45:00,2026-05-06,3,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,38,10,21,0,7,45.87,28.71,Foggy,10.91,Low,10.94,Low,0,Light Traffic,Normal,0.1162
2026-05-06 04:00:00,2026-05-06,4,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,41,11,25,1,4,58.87,23.27,Clear,9.54,Low,9.47,Low,0,Light Traffic,Normal,0.0848
2026-05-06 04:15:00,2026-05-06,4,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,36,10,21,1,4,50.39,15.26,Rainy,5.49,Low,5.65,Low,0,Light Traffic,Normal,0.1005
2026-05-06 04:30:00,2026-05-06,4,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,50,15,26,2,7,44.03,31.34,Cloudy,15.67,Medium,15.74,Low,0,Light Traffic,Normal,0.1359
2026-05-06 04:45:00,2026-05-06,4,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,63,16,33,3,11,39.22,25.19,Foggy,15.87,Medium,16.53,Low,0,Mixed Traffic,Normal,0.0895
2026-05-06 05:00:00,2026-05-06,5,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,91,28,46,2,15,27.99,53.91,Rainy,49.06,High,48.26,Medium,3,Motorcycle-Dominant Traffic,Normal,0.126
2026-05-06 05:15:00,2026-05-06,5,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,72,23,46,3,0,41.13,31.77,Rainy,22.87,Medium,22.92,Low,0,Motorcycle-Dominant Traffic,Normal,0.0998
2026-05-06 05:30:00,2026-05-06,5,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,84,29,52,2,1,38.45,46.18,Rainy,38.79,Medium,39.06,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1363
2026-05-06 05:45:00,2026-05-06,5,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,85,21,44,2,18,39.09,54.38,Foggy,46.22,Medium,46.06,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1315
2026-05-06 06:00:00,2026-05-06,6,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,108,27,57,5,19,36.96,66.67,Clear,72.0,High,71.55,High,3,Motorcycle-Dominant Traffic,Normal,0.1153
2026-05-06 06:15:00,2026-05-06,6,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,154,51,77,6,20,28.55,90.67,Foggy,139.63,Severe,139.55,Severe,1,Motorcycle-Dominant Traffic,Normal,0.075
2026-05-06 06:30:00,2026-05-06,6,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,172,60,100,8,4,18.18,100.0,Rainy,172.0,Severe,170.51,Severe,1,Motorcycle-Dominant Traffic,Normal,0.072
2026-05-06 06:45:00,2026-05-06,6,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,164,44,91,7,22,17.47,80.61,Rainy,132.2,High,131.63,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0777
2026-05-06 07:00:00,2026-05-06,7,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,119,30,70,4,15,38.79,72.06,Clear,85.75,High,85.64,High,3,Motorcycle-Dominant Traffic,Normal,0.0914
2026-05-06 07:15:00,2026-05-06,7,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,134,46,74,3,11,31.35,74.46,Rainy,99.78,High,100.0,High,3,Motorcycle-Dominant Traffic,Normal,0.1214
2026-05-06 07:30:00,2026-05-06,7,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,164,43,88,7,26,29.37,85.08,Clear,139.53,Severe,138.53,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0744
2026-05-06 07:45:00,2026-05-06,7,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,160,47,96,7,10,17.66,90.6,Foggy,144.96,Severe,144.28,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0961
2026-05-06 08:00:00,2026-05-06,8,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,136,44,85,7,0,31.42,70.65,Cloudy,96.08,High,96.65,High,3,Motorcycle-Dominant Traffic,Normal,0.1196
2026-05-06 08:15:00,2026-05-06,8,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,206,54,115,8,29,7.05,100.0,Rainy,206.0,Severe,207.72,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0346
2026-05-06 08:30:00,2026-05-06,8,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,155,39,85,3,28,29.54,82.07,Cloudy,127.21,High,127.93,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0872
2026-05-06 08:45:00,2026-05-06,8,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,168,56,99,9,4,10.48,96.45,Rainy,162.04,Severe,164.11,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0541
2026-05-06 09:00:00,2026-05-06,9,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,135,44,73,8,10,28.03,76.44,Clear,103.19,High,103.53,High,1,Motorcycle-Dominant Traffic,Normal,0.1172
2026-05-06 09:15:00,2026-05-06,9,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,190,63,108,4,15,7.43,100.0,Rainy,190.0,Severe,190.04,Severe,1,Motorcycle-Dominant Traffic,Normal,0.064
2026-05-06 09:30:00,2026-05-06,9,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,93,25,47,2,19,38.76,43.02,Clear,40.01,Medium,39.81,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1257
2026-05-06 09:45:00,2026-05-06,9,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,167,44,86,4,33,15.0,95.17,Rainy,158.93,Severe,159.6,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0782
2026-05-06 10:00:00,2026-05-06,10,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,90,25,49,2,14,36.96,48.09,Clear,43.28,Medium,43.46,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1425
2026-05-06 10:15:00,2026-05-06,10,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,80,25,44,1,10,39.38,41.66,Rainy,33.33,Medium,33.81,Low,3,Motorcycle-Dominant Traffic,Normal,0.1257
2026-05-06 10:30:00,2026-05-06,10,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,58,15,36,1,6,43.79,22.63,Cloudy,13.13,Medium,12.23,Low,0,Light Traffic,Normal,0.105
2026-05-06 10:45:00,2026-05-06,10,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,82,27,47,2,6,36.96,59.02,Cloudy,48.4,Medium,47.51,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1238
2026-05-06 11:00:00,2026-05-06,11,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,131,39,70,3,19,20.23,63.35,Rainy,82.99,High,81.31,High,1,Motorcycle-Dominant Traffic,Normal,0.0931
2026-05-06 11:15:00,2026-05-06,11,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,122,31,76,4,11,33.46,66.17,Rainy,80.73,High,81.31,High,3,Motorcycle-Dominant Traffic,Normal,0.1416
2026-05-06 11:30:00,2026-05-06,11,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,277,71,138,8,60,8.34,95.38,Rainy,264.2,Severe,253.53,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.0598
2026-05-06 11:45:00,2026-05-06,11,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,92,30,59,3,0,34.05,43.53,Rainy,40.05,Medium,40.46,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1283
2026-05-06 12:00:00,2026-05-06,12,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,83,27,47,2,7,51.07,44.75,Clear,37.14,Medium,37.05,Medium,0,Motorcycle-Dominant Traffic,Normal,0.0714
2026-05-06 12:15:00,2026-05-06,12,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,84,24,46,4,10,43.03,45.17,Clear,37.94,Medium,37.61,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1259
2026-05-06 12:30:00,2026-05-06,12,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,123,38,70,3,12,37.75,57.85,Cloudy,71.16,Medium,73.16,High,3,Motorcycle-Dominant Traffic,Normal,0.1077
2026-05-06 12:45:00,2026-05-06,12,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,100,26,59,4,11,29.64,51.37,Rainy,51.37,High,51.26,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1347
2026-05-06 13:00:00,2026-05-06,13,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,123,34,76,7,6,26.09,68.67,Foggy,84.46,High,83.51,High,3,Motorcycle-Dominant Traffic,Normal,0.1363
2026-05-06 13:15:00,2026-05-06,13,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,147,42,76,7,22,17.38,80.51,Rainy,118.35,High,117.93,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0948
2026-05-06 13:30:00,2026-05-06,13,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,116,31,71,5,9,36.78,61.03,Clear,70.79,Medium,70.4,High,3,Motorcycle-Dominant Traffic,Normal,0.1343
2026-05-06 13:45:00,2026-05-06,13,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,81,22,51,2,6,38.89,51.14,Rainy,41.42,Medium,41.58,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1365
2026-05-06 14:00:00,2026-05-06,14,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,72,20,40,1,11,42.83,44.15,Foggy,31.79,Medium,31.75,Low,0,Motorcycle-Dominant Traffic,Normal,0.1307
2026-05-06 14:15:00,2026-05-06,14,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,69,19,34,1,15,48.92,37.4,Clear,25.81,Low,25.77,Low,0,Light Traffic,Normal,0.1028
2026-05-06 14:30:00,2026-05-06,14,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,65,17,39,2,7,34.27,45.81,Foggy,29.78,Medium,30.77,Low,0,Mixed Traffic,Normal,0.0854
2026-05-06 14:45:00,2026-05-06,14,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,101,33,65,3,0,30.21,58.03,Rainy,58.61,Medium,58.69,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1438
2026-05-06 15:00:00,2026-05-06,15,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,90,30,53,3,4,30.98,46.75,Cloudy,42.08,Medium,42.02,Medium,3,Motorcycle-Dominant Traffic,Normal,0.127
2026-05-06 15:15:00,2026-05-06,15,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,109,33,55,4,17,30.6,61.99,Foggy,67.57,Medium,67.67,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1413
2026-05-06 15:30:00,2026-05-06,15,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,79,20,42,3,14,37.55,45.13,Foggy,35.65,Medium,35.94,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1365
2026-05-06 15:45:00,2026-05-06,15,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,89,23,48,3,15,37.95,52.99,Cloudy,47.16,Medium,46.66,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1427
2026-05-06 16:00:00,2026-05-06,16,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,164,44,101,7,12,25.43,94.83,Clear,155.52,Severe,154.54,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0658
2026-05-06 16:15:00,2026-05-06,16,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,146,37,81,3,25,22.89,87.59,Foggy,127.88,Severe,127.63,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0945
2026-05-06 16:30:00,2026-05-06,16,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,162,40,89,9,24,27.48,92.53,Clear,149.9,Severe,147.95,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0727
2026-05-06 16:45:00,2026-05-06,16,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,153,47,82,7,17,27.23,82.72,Cloudy,126.56,High,127.75,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0955
2026-05-06 17:00:00,2026-05-06,17,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,113,39,61,2,11,34.57,67.73,Foggy,76.53,High,75.89,High,3,Motorcycle-Dominant Traffic,Normal,0.1274
2026-05-06 17:15:00,2026-05-06,17,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,157,54,93,5,5,17.33,86.07,Foggy,135.13,Severe,135.66,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0901
2026-05-06 17:30:00,2026-05-06,17,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,140,46,77,8,9,25.43,75.44,Cloudy,105.62,High,105.64,High,1,Motorcycle-Dominant Traffic,Normal,0.1166
2026-05-06 17:45:00,2026-05-06,17,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,94,24,60,2,8,42.8,46.48,Clear,43.69,Medium,43.07,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1175
2026-05-06 18:00:00,2026-05-06,18,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,125,37,67,5,16,15.79,73.57,Foggy,91.96,High,92.0,High,1,Motorcycle-Dominant Traffic,Normal,0.0687
2026-05-06 18:15:00,2026-05-06,18,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,135,45,79,7,4,27.45,83.74,Clear,113.05,High,115.8,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0884
2026-05-06 18:30:00,2026-05-06,18,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,143,48,90,4,1,25.3,73.92,Cloudy,105.71,High,105.15,High,3,Motorcycle-Dominant Traffic,Normal,0.1191
2026-05-06 18:45:00,2026-05-06,18,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,135,36,71,4,24,30.14,73.71,Foggy,99.51,High,99.8,High,1,Motorcycle-Dominant Traffic,Normal,0.1178
2026-05-06 19:00:00,2026-05-06,19,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,184,51,106,7,20,8.72,100.0,Rainy,184.0,Severe,183.87,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0729
2026-05-06 19:15:00,2026-05-06,19,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,194,51,109,4,30,12.15,100.0,Rainy,194.0,Severe,193.79,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0788
2026-05-06 19:30:00,2026-05-06,19,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,206,70,123,10,3,5.0,100.0,Rainy,206.0,Severe,206.68,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0241
2026-05-06 19:45:00,2026-05-06,19,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,206,59,130,6,11,7.01,100.0,Foggy,206.0,Severe,210.4,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0346
2026-05-06 20:00:00,2026-05-06,20,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,59,20,30,1,8,56.9,33.52,Cloudy,19.78,Low,19.81,Low,0,Light Traffic,Normal,0.0726
2026-05-06 20:15:00,2026-05-06,20,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,101,25,61,4,11,29.94,56.5,Foggy,57.06,High,57.26,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1486
2026-05-06 20:30:00,2026-05-06,20,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,102,35,55,5,7,31.53,56.34,Cloudy,57.47,Medium,57.56,Medium,3,Motorcycle-Dominant Traffic,Normal,0.156
2026-05-06 20:45:00,2026-05-06,20,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,294,84,174,8,28,9.62,99.92,Clear,293.76,Severe,288.7,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.1004
2026-05-06 21:00:00,2026-05-06,21,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,125,38,67,4,16,20.41,71.59,Rainy,89.49,High,89.89,High,3,Motorcycle-Dominant Traffic,Normal,0.0992
2026-05-06 21:15:00,2026-05-06,21,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,89,25,50,3,11,37.42,54.64,Cloudy,48.63,Medium,48.12,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1397
2026-05-06 21:30:00,2026-05-06,21,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,71,19,44,2,6,32.92,41.87,Cloudy,29.73,Medium,29.78,Low,3,Motorcycle-Dominant Traffic,Normal,0.0925
2026-05-06 21:45:00,2026-05-06,21,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,105,31,58,3,13,36.51,60.58,Cloudy,63.61,Medium,63.33,Medium,3,Motorcycle-Dominant Traffic,Normal,0.142
2026-05-06 22:00:00,2026-05-06,22,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,38,11,21,1,5,52.64,21.91,Cloudy,8.33,Low,8.34,Low,0,Light Traffic,Normal,0.1283
2026-05-06 22:15:00,2026-05-06,22,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,50,16,29,1,4,40.65,26.74,Rainy,13.37,Medium,13.36,Low,0,Light Traffic,Normal,0.1222
2026-05-06 22:30:00,2026-05-06,22,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,47,12,28,1,6,53.88,15.18,Clear,7.13,Low,7.55,Low,0,Light Traffic,Normal,0.0851
2026-05-06 22:45:00,2026-05-06,22,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,50,16,31,2,1,44.01,24.23,Cloudy,12.12,Medium,12.19,Low,0,Light Traffic,Normal,0.1261
2026-05-06 23:00:00,2026-05-06,23,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,46,14,25,2,5,42.36,52.99,Rainy,24.38,Medium,24.52,Low,0,Light Traffic,Normal,0.059
2026-05-06 23:15:00,2026-05-06,23,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,31,8,16,1,6,56.88,14.58,Clear,4.52,Low,4.52,Low,0,Light Traffic,Normal,0.0994
2026-05-06 23:30:00,2026-05-06,23,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,31,10,17,1,3,55.54,18.99,Cloudy,5.89,Low,6.02,Low,0,Light Traffic,Normal,0.1162
2026-05-06 23:45:00,2026-05-06,23,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,56,19,35,2,0,37.92,39.62,Rainy,22.19,Medium,22.91,Low,0,Mixed Traffic,Normal,0.0989
2026-05-07 00:00:00,2026-05-07,0,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,52,15,31,2,4,50.53,27.4,Rainy,14.25,Low,14.0,Low,0,Light Traffic,Normal,0.125
2026-05-07 00:15:00,2026-05-07,0,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,53,16,33,2,2,40.88,23.86,Cloudy,12.65,Medium,12.57,Low,0,Light Traffic,Normal,0.1029
2026-05-07 00:30:00,2026-05-07,0,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,32,9,20,1,2,58.24,21.14,Clear,6.76,Low,6.73,Low,0,Light Traffic,Normal,0.0864
2026-05-07 00:45:00,2026-05-07,0,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,24,6,13,0,5,52.62,15.43,Foggy,3.7,Low,3.71,Low,0,Light Traffic,Normal,0.0522
2026-05-07 01:00:00,2026-05-07,1,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,32,10,19,1,2,62.12,24.51,Clear,7.84,Low,8.27,Low,0,Light Traffic,Normal,0.0323
2026-05-07 01:15:00,2026-05-07,1,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,48,16,25,1,6,53.6,32.02,Foggy,15.37,Low,15.45,Low,0,Light Traffic,Normal,0.1076
2026-05-07 01:30:00,2026-05-07,1,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,28,7,17,1,3,51.45,11.98,Rainy,3.35,Low,3.33,Low,0,Light Traffic,Normal,0.0616
2026-05-07 01:45:00,2026-05-07,1,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,30,8,17,0,5,56.3,10.62,Clear,3.19,Low,2.69,Low,0,Light Traffic,Normal,0.0646
2026-05-07 02:00:00,2026-05-07,2,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,36,10,18,0,8,54.01,14.34,Cloudy,5.16,Low,5.46,Low,0,Light Traffic,Normal,0.0962
2026-05-07 02:15:00,2026-05-07,2,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,46,11,24,2,9,55.46,52.99,Clear,24.38,Medium,24.87,Low,0,Light Traffic,Normal,0.0005
2026-05-07 02:30:00,2026-05-07,2,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,51,12,25,2,12,47.21,26.54,Rainy,13.54,Low,13.47,Low,0,Light Traffic,Normal,0.1332
2026-05-07 02:45:00,2026-05-07,2,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,29,7,17,1,4,57.39,15.92,Clear,4.62,Low,4.66,Low,0,Light Traffic,Normal,0.0976
2026-05-07 03:00:00,2026-05-07,3,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,33,10,21,1,1,36.96,13.24,Foggy,4.37,Medium,4.37,Low,0,Mixed Traffic,Normal,0.0224
2026-05-07 03:15:00,2026-05-07,3,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,45,12,28,1,4,47.35,21.99,Foggy,9.9,Low,9.78,Low,0,Light Traffic,Normal,0.1259
2026-05-07 03:30:00,2026-05-07,3,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,59,16,31,3,9,46.13,22.85,Foggy,13.48,Low,12.48,Low,0,Light Traffic,Normal,0.1019
